participant_id,condition,item,question,text
6a1eccd60ae50d68ab01c141,ai-reliability,21.10,"If you have any further comments about your interaction with the AI, please share them here.","no, but thank you this was an enjoyable survey. looking forward to more from yourselves."
6a1eccd60ae50d68ab01c141,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i chose to think about the answer myself and how i interpreted it firsdt before agreeing and conforming to ais interpreation
6a1eccd60ae50d68ab01c141,ai-reliability,21.8,"How, if at all, did the reliability information change the way you interacted with the AI?",it came up fairly reliably however it lacks the emotional intelligence of a human
6a1eccd60ae50d68ab01c141,ai-reliability,21.9,"How, if at all, did you use the reliability information when deciding whether to rely on the AI?","i used it more than i expected to, but still left marginal room for me to make an informed decision."
6a246d7667cc4c295e3135fc,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I checked my answers
6a246d7667cc4c295e3135fc,ai-reliability,21.8,"How, if at all, did the reliability information change the way you interacted with the AI?",somewhat
6a246d7667cc4c295e3135fc,ai-reliability,21.9,"How, if at all, did you use the reliability information when deciding whether to rely on the AI?",most the time
56896501d3d6a7000ca23da8,ai-reliability,21.10,"If you have any further comments about your interaction with the AI, please share them here.",N/A
56896501d3d6a7000ca23da8,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I asked the AI and then double checked whether I thought the answer was likely to be correct. I also checked the reliability percentage as well.
56896501d3d6a7000ca23da8,ai-reliability,21.8,"How, if at all, did the reliability information change the way you interacted with the AI?",It made me more likely to double check the AIs answers.
56896501d3d6a7000ca23da8,ai-reliability,21.9,"How, if at all, did you use the reliability information when deciding whether to rely on the AI?","It made me more inclined to double check it's answers, but I interacted with it consistently across all questions regardless of whether it's reliability at the time was low, medium or high."
69f6a9b7a7b418e1549df619,ai-reliability,21.10,"If you have any further comments about your interaction with the AI, please share them here.",n/a
69f6a9b7a7b418e1549df619,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I would read  the scenario, then read the question. I would then give the ai the current scenario, and ask it the question as well.  Whilst the AI is coming up with an answer i would try to solve it myself. Then i would compare our answers. When there were some discrepancies in our answers i would identify what went wrong and  choose my final answer accordingly"
69f6a9b7a7b418e1549df619,ai-reliability,21.8,"How, if at all, did the reliability information change the way you interacted with the AI?","it either added or decreased my  trust in the  ai answer, but eventually i started ignoring it."
69f6a9b7a7b418e1549df619,ai-reliability,21.9,"How, if at all, did you use the reliability information when deciding whether to rely on the AI?",It just made me double check the answer if reliability was low
6a0b23f183c91f11588f9713,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Understood the reliability level that the AI was at when giving the correct answer
6a0b23f183c91f11588f9713,ai-reliability,21.8,"How, if at all, did the reliability information change the way you interacted with the AI?",It made me doubt AI more when using it
6a0b23f183c91f11588f9713,ai-reliability,21.9,"How, if at all, did you use the reliability information when deciding whether to rely on the AI?",I used the relibility information to make a judgment on which was the real correct answer
6a158948095b952dff4cf19a,ai-reliability,21.10,"If you have any further comments about your interaction with the AI, please share them here.",na
6a158948095b952dff4cf19a,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","Actyualy i gone through and recahed an ans and then asked ai, sone i went with ai other s which was contradicting i went with my ams"
6a158948095b952dff4cf19a,ai-reliability,21.8,"How, if at all, did the reliability information change the way you interacted with the AI?","Thing is I am goo0d at these type of reasoning things, so i considered AI as a toll to double check"
6a158948095b952dff4cf19a,ai-reliability,21.9,"How, if at all, did you use the reliability information when deciding whether to rely on the AI?",Just like a second opinion
5eb9da8201c8981162b0cb03,ai-reliability,21.10,"If you have any further comments about your interaction with the AI, please share them here.",N/A
5eb9da8201c8981162b0cb03,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I used AI to get correct and proper answers
5eb9da8201c8981162b0cb03,ai-reliability,21.8,"How, if at all, did the reliability information change the way you interacted with the AI?",I just used good command to interact with AI.
5eb9da8201c8981162b0cb03,ai-reliability,21.9,"How, if at all, did you use the reliability information when deciding whether to rely on the AI?",I took it that the AI interacts with the whole internet.
6a018269dce40eb22c0b9026,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I just though it was alot of task to complete, keeping in mind its timed, I just thought of relying on AI after it took me long to understand the scenarios at first"
