condition,pid,task_id,question,verdict,mode,answer,answer_correct,correct_option,n_assistant_msgs,parsed,followed,ai_correct,correct,difficulty_z
ai-reliability,665ddc38a270e0c579baf993,17,graduation_party_07,B,full,B,True,B,1,True,1,1,1,0.7017608585183145
ai-reliability,6234a3d5cd2f63c705e5842d,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
ai-reliability,6234a3d5cd2f63c705e5842d,7,ypc_03,C,full,C,False,B,1,True,1,0,0,0.847792019828484
ai-reliability,6234a3d5cd2f63c705e5842d,8,ypc_05,A,full,A,True,A,1,True,1,1,1,0.3366829552428909
ai-reliability,6234a3d5cd2f63c705e5842d,9,ypc_06,B,full,B,False,A,1,True,1,0,0,1.2128699231039075
ai-reliability,6234a3d5cd2f63c705e5842d,10,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
ai-reliability,6234a3d5cd2f63c705e5842d,11,car_racing_02,B,full,B,False,C,1,True,1,0,0,1.1885313962188795
ai-reliability,6234a3d5cd2f63c705e5842d,12,car_racing_03,D,full,D,False,B,1,True,1,0,0,-0.49082695884806904
ai-reliability,6234a3d5cd2f63c705e5842d,13,car_racing_05,C,full,D,False,A,1,True,0,0,0,0.5313911703231169
ai-reliability,6234a3d5cd2f63c705e5842d,14,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
ai-reliability,6234a3d5cd2f63c705e5842d,15,graduation_party_05,A,full,A,True,A,1,True,1,1,1,0.14197474016266495
ai-reliability,6234a3d5cd2f63c705e5842d,16,graduation_party_06,B,full,B,False,D,1,True,1,0,0,-0.3691343244229278
ai-reliability,5edf878332e230257937edd1,6,ypc_02,D,full,D,True,D,2,True,1,1,1,-0.8072278083534364
ai-reliability,5edf878332e230257937edd1,7,ypc_03,A,full,A,False,B,2,True,1,0,0,0.847792019828484
ai-reliability,5edf878332e230257937edd1,8,ypc_05,A,full,A,True,A,2,True,1,1,1,0.3366829552428909
ai-reliability,5edf878332e230257937edd1,9,ypc_06,B,full,B,False,A,2,True,1,0,0,1.2128699231039075
ai-reliability,5edf878332e230257937edd1,10,car_racing_01,D,full,D,True,D,2,True,1,1,1,-1.7807688837545659
ai-reliability,5edf878332e230257937edd1,11,car_racing_02,B,full,B,False,C,2,True,1,0,0,1.1885313962188795
ai-reliability,5edf878332e230257937edd1,12,car_racing_03,D,full,D,False,B,2,True,1,0,0,-0.49082695884806904
ai-reliability,5edf878332e230257937edd1,13,car_racing_05,D,full,D,False,A,2,True,1,0,0,0.5313911703231169
ai-reliability,5edf878332e230257937edd1,14,graduation_party_01,B,full,B,True,B,2,True,1,1,1,-1.5130450880192552
ai-reliability,5edf878332e230257937edd1,15,graduation_party_05,D,full,D,False,A,2,True,1,0,0,0.14197474016266495
ai-reliability,5edf878332e230257937edd1,16,graduation_party_06,B,full,B,False,D,2,True,1,0,0,-0.3691343244229278
ai-reliability,5edf878332e230257937edd1,17,graduation_party_07,D,full,D,False,B,2,True,1,0,0,0.7017608585183145
ai-reliability,69fced1caced4f03469e3287,6,ypc_02,D,full,D,True,D,3,True,1,1,1,-0.8072278083534364
ai-reliability,69fced1caced4f03469e3287,7,ypc_03,C,full,A,False,B,3,True,0,0,0,0.847792019828484
ai-reliability,69fced1caced4f03469e3287,8,ypc_05,D,full,D,False,A,2,True,1,0,0,0.3366829552428909
ai-reliability,69fced1caced4f03469e3287,9,ypc_06,C,full,C,False,A,2,True,1,0,0,1.2128699231039075
ai-reliability,69fced1caced4f03469e3287,10,car_racing_01,D,full,D,True,D,2,True,1,1,1,-1.7807688837545659
ai-reliability,69fced1caced4f03469e3287,11,car_racing_02,B,full,B,False,C,3,True,1,0,0,1.1885313962188795
ai-reliability,69fced1caced4f03469e3287,12,car_racing_03,B,full,B,True,B,2,True,1,1,1,-0.49082695884806904
ai-reliability,69fced1caced4f03469e3287,13,car_racing_05,D,full,D,False,A,3,True,1,0,0,0.5313911703231169
ai-reliability,69fced1caced4f03469e3287,14,graduation_party_01,B,full,B,True,B,5,True,1,1,1,-1.5130450880192552
ai-reliability,69fced1caced4f03469e3287,15,graduation_party_05,A,full,A,True,A,2,True,1,1,1,0.14197474016266495
ai-reliability,69fced1caced4f03469e3287,16,graduation_party_06,D,full,D,True,D,4,True,1,1,1,-0.3691343244229278
ai-reliability,69fced1caced4f03469e3287,17,graduation_party_07,D,full,D,False,B,9,True,1,0,0,0.7017608585183145
ai-reliability,6a243b3f378e1499259d8683,6,ypc_02,A,full,A,False,D,1,True,1,0,0,-0.8072278083534364
ai-reliability,6a243b3f378e1499259d8683,7,ypc_03,A,full,A,False,B,1,True,1,0,0,0.847792019828484
ai-reliability,6a243b3f378e1499259d8683,8,ypc_05,B,full,C,False,A,1,True,0,0,0,0.3366829552428909
ai-reliability,6a243b3f378e1499259d8683,9,ypc_06,C,full,C,False,A,1,True,1,0,0,1.2128699231039075
ai-reliability,6a243b3f378e1499259d8683,10,car_racing_01,D,full,D,True,D,3,True,1,1,1,-1.7807688837545659
ai-reliability,6a243b3f378e1499259d8683,11,car_racing_02,B,full,B,False,C,1,True,1,0,0,1.1885313962188795
ai-reliability,6a243b3f378e1499259d8683,12,car_racing_03,D,full,D,False,B,1,True,1,0,0,-0.49082695884806904
ai-reliability,6a243b3f378e1499259d8683,13,car_racing_05,A,full,A,True,A,1,True,1,1,1,0.5313911703231169
ai-reliability,6a243b3f378e1499259d8683,14,graduation_party_01,C,full,C,False,B,1,True,1,0,0,-1.5130450880192552
ai-reliability,6a243b3f378e1499259d8683,15,graduation_party_05,A,full,A,True,A,5,True,1,1,1,0.14197474016266495
ai-reliability,6a243b3f378e1499259d8683,17,graduation_party_07,B,full,B,True,B,1,True,1,1,1,0.7017608585183145
ai-reliability,647869e6f69318bacc341d53,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
ai-reliability,647869e6f69318bacc341d53,7,ypc_03,C,full,C,False,B,2,True,1,0,0,0.847792019828484
ai-reliability,647869e6f69318bacc341d53,8,ypc_05,B,full,B,False,A,2,True,1,0,0,0.3366829552428909
ai-reliability,647869e6f69318bacc341d53,9,ypc_06,B,full,C,False,A,1,True,0,0,0,1.2128699231039075
ai-reliability,647869e6f69318bacc341d53,10,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
ai-reliability,647869e6f69318bacc341d53,11,car_racing_02,B,full,B,False,C,1,True,1,0,0,1.1885313962188795
ai-reliability,647869e6f69318bacc341d53,12,car_racing_03,C,full,B,True,B,1,True,0,0,1,-0.49082695884806904
ai-reliability,647869e6f69318bacc341d53,13,car_racing_05,D,full,A,True,A,2,True,0,0,1,0.5313911703231169
ai-reliability,647869e6f69318bacc341d53,16,graduation_party_06,D,full,D,True,D,1,True,1,1,1,-0.3691343244229278
ai-reliability,647869e6f69318bacc341d53,17,graduation_party_07,C,full,C,False,B,2,True,1,0,0,0.7017608585183145
ai-reliability,6a03636a700eaf3d19f2809a,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
ai-reliability,6a03636a700eaf3d19f2809a,7,ypc_03,A,full,A,False,B,1,True,1,0,0,0.847792019828484
ai-reliability,6a03636a700eaf3d19f2809a,8,ypc_05,D,full,D,False,A,1,True,1,0,0,0.3366829552428909
ai-reliability,6a03636a700eaf3d19f2809a,9,ypc_06,B,full,B,False,A,1,True,1,0,0,1.2128699231039075
ai-reliability,6a03636a700eaf3d19f2809a,10,car_racing_01,D,full,A,False,D,1,True,0,1,0,-1.7807688837545659
ai-reliability,6a03636a700eaf3d19f2809a,11,car_racing_02,B,full,B,False,C,1,True,1,0,0,1.1885313962188795
ai-reliability,6a03636a700eaf3d19f2809a,12,car_racing_03,D,full,C,False,B,1,True,0,0,0,-0.49082695884806904
ai-reliability,6a03636a700eaf3d19f2809a,13,car_racing_05,A,full,A,True,A,1,True,1,1,1,0.5313911703231169
ai-reliability,6a03636a700eaf3d19f2809a,14,graduation_party_01,C,full,C,False,B,1,True,1,0,0,-1.5130450880192552
ai-reliability,6a03636a700eaf3d19f2809a,15,graduation_party_05,D,full,D,False,A,1,True,1,0,0,0.14197474016266495
ai-reliability,6a03636a700eaf3d19f2809a,16,graduation_party_06,B,full,B,False,D,1,True,1,0,0,-0.3691343244229278
ai-reliability,6a03636a700eaf3d19f2809a,17,graduation_party_07,D,full,D,False,B,1,True,1,0,0,0.7017608585183145
ai-reliability,5e1da370b734b411521e22ed,6,ypc_02,A,full,A,False,D,1,True,1,0,0,-0.8072278083534364
ai-reliability,5e1da370b734b411521e22ed,7,ypc_03,A,full,A,False,B,1,True,1,0,0,0.847792019828484
ai-reliability,5e1da370b734b411521e22ed,9,ypc_06,B,full,C,False,A,1,True,0,0,0,1.2128699231039075
ai-reliability,5e1da370b734b411521e22ed,10,car_racing_01,A,full,A,False,D,1,True,1,0,0,-1.7807688837545659
ai-reliability,5e1da370b734b411521e22ed,11,car_racing_02,B,full,B,False,C,1,True,1,0,0,1.1885313962188795
ai-reliability,5e1da370b734b411521e22ed,12,car_racing_03,B,full,B,True,B,1,True,1,1,1,-0.49082695884806904
ai-reliability,5e1da370b734b411521e22ed,13,car_racing_05,D,full,D,False,A,1,True,1,0,0,0.5313911703231169
ai-reliability,5e1da370b734b411521e22ed,14,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
ai-reliability,5e1da370b734b411521e22ed,15,graduation_party_05,A,full,A,True,A,1,True,1,1,1,0.14197474016266495
ai-reliability,5e1da370b734b411521e22ed,16,graduation_party_06,D,full,D,True,D,1,True,1,1,1,-0.3691343244229278
ai-reliability,5e1da370b734b411521e22ed,17,graduation_party_07,D,full,D,False,B,1,True,1,0,0,0.7017608585183145
ai-reliability,61505373bc903980a66ab1e1,6,ypc_02,D,full,D,True,D,2,True,1,1,1,-0.8072278083534364
ai-reliability,61505373bc903980a66ab1e1,7,ypc_03,A,full,A,False,B,2,True,1,0,0,0.847792019828484
ai-reliability,61505373bc903980a66ab1e1,8,ypc_05,D,full,D,False,A,2,True,1,0,0,0.3366829552428909
ai-reliability,61505373bc903980a66ab1e1,9,ypc_06,D,full,D,False,A,2,True,1,0,0,1.2128699231039075
ai-reliability,61505373bc903980a66ab1e1,10,car_racing_01,D,full,D,True,D,2,True,1,1,1,-1.7807688837545659
ai-reliability,61505373bc903980a66ab1e1,11,car_racing_02,B,full,B,False,C,2,True,1,0,0,1.1885313962188795
ai-reliability,61505373bc903980a66ab1e1,12,car_racing_03,D,full,D,False,B,3,True,1,0,0,-0.49082695884806904
ai-reliability,61505373bc903980a66ab1e1,13,car_racing_05,C,full,C,False,A,2,True,1,0,0,0.5313911703231169
ai-reliability,61505373bc903980a66ab1e1,14,graduation_party_01,B,full,B,True,B,2,True,1,1,1,-1.5130450880192552
ai-reliability,61505373bc903980a66ab1e1,15,graduation_party_05,A,full,A,True,A,2,True,1,1,1,0.14197474016266495
ai-reliability,61505373bc903980a66ab1e1,16,graduation_party_06,D,full,D,True,D,1,True,1,1,1,-0.3691343244229278
ai-reliability,61505373bc903980a66ab1e1,17,graduation_party_07,D,full,D,False,B,2,True,1,0,0,0.7017608585183145
ai-reliability,6a1ab9e31755a18be4c11991,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
ai-reliability,6a1ab9e31755a18be4c11991,7,ypc_03,B,full,B,True,B,1,True,1,1,1,0.847792019828484
ai-reliability,6a1ab9e31755a18be4c11991,8,ypc_05,B,full,B,False,A,1,True,1,0,0,0.3366829552428909
ai-reliability,6a1ab9e31755a18be4c11991,9,ypc_06,B,full,B,False,A,1,True,1,0,0,1.2128699231039075
ai-reliability,6a1ab9e31755a18be4c11991,10,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
ai-reliability,6a1ab9e31755a18be4c11991,11,car_racing_02,B,full,B,False,C,1,True,1,0,0,1.1885313962188795
ai-reliability,6a1ab9e31755a18be4c11991,12,car_racing_03,B,full,B,True,B,1,True,1,1,1,-0.49082695884806904
ai-reliability,6a1ab9e31755a18be4c11991,13,car_racing_05,D,full,D,False,A,1,True,1,0,0,0.5313911703231169
ai-reliability,6a1ab9e31755a18be4c11991,14,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
ai-reliability,6a1ab9e31755a18be4c11991,15,graduation_party_05,D,full,D,False,A,1,True,1,0,0,0.14197474016266495
ai-reliability,6a1ab9e31755a18be4c11991,16,graduation_party_06,D,full,D,True,D,1,True,1,1,1,-0.3691343244229278
ai-reliability,6a1ab9e31755a18be4c11991,17,graduation_party_07,B,full,B,True,B,1,True,1,1,1,0.7017608585183145
ai-reliability,69f3c29f7f3969d3695109a8,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
ai-reliability,69f3c29f7f3969d3695109a8,7,ypc_03,D,full,D,False,B,1,True,1,0,0,0.847792019828484
ai-reliability,69f3c29f7f3969d3695109a8,8,ypc_05,D,full,D,False,A,2,True,1,0,0,0.3366829552428909
ai-reliability,69f3c29f7f3969d3695109a8,9,ypc_06,B,full,B,False,A,1,True,1,0,0,1.2128699231039075
ai-reliability,69f3c29f7f3969d3695109a8,10,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
ai-reliability,69f3c29f7f3969d3695109a8,11,car_racing_02,B,full,D,False,C,1,True,0,0,0,1.1885313962188795
ai-reliability,69f3c29f7f3969d3695109a8,12,car_racing_03,B,full,D,False,B,1,True,0,1,0,-0.49082695884806904
ai-reliability,69f3c29f7f3969d3695109a8,13,car_racing_05,D,full,D,False,A,2,True,1,0,0,0.5313911703231169
ai-reliability,69f3c29f7f3969d3695109a8,14,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
ai-reliability,69f3c29f7f3969d3695109a8,15,graduation_party_05,A,full,A,True,A,2,True,1,1,1,0.14197474016266495
ai-reliability,69f3c29f7f3969d3695109a8,16,graduation_party_06,D,full,D,True,D,1,True,1,1,1,-0.3691343244229278
ai-reliability,69f3c29f7f3969d3695109a8,17,graduation_party_07,D,full,D,False,B,2,True,1,0,0,0.7017608585183145
ai-reliability,656f0ce82c0ba5e95ad58a03,6,ypc_02,D,full,D,True,D,4,True,1,1,1,-0.8072278083534364
ai-reliability,656f0ce82c0ba5e95ad58a03,7,ypc_03,D,full,D,False,B,2,True,1,0,0,0.847792019828484
ai-reliability,656f0ce82c0ba5e95ad58a03,8,ypc_05,D,full,D,False,A,1,True,1,0,0,0.3366829552428909
ai-reliability,656f0ce82c0ba5e95ad58a03,9,ypc_06,B,full,B,False,A,1,True,1,0,0,1.2128699231039075
ai-reliability,656f0ce82c0ba5e95ad58a03,10,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
ai-reliability,656f0ce82c0ba5e95ad58a03,11,car_racing_02,B,full,B,False,C,2,True,1,0,0,1.1885313962188795
ai-reliability,656f0ce82c0ba5e95ad58a03,12,car_racing_03,B,full,B,True,B,1,True,1,1,1,-0.49082695884806904
ai-reliability,656f0ce82c0ba5e95ad58a03,13,car_racing_05,C,full,C,False,A,1,True,1,0,0,0.5313911703231169
ai-reliability,656f0ce82c0ba5e95ad58a03,14,graduation_party_01,C,full,C,False,B,2,True,1,0,0,-1.5130450880192552
ai-reliability,656f0ce82c0ba5e95ad58a03,15,graduation_party_05,A,full,A,True,A,1,True,1,1,1,0.14197474016266495
ai-reliability,656f0ce82c0ba5e95ad58a03,16,graduation_party_06,D,full,D,True,D,1,True,1,1,1,-0.3691343244229278
ai-reliability,656f0ce82c0ba5e95ad58a03,17,graduation_party_07,A,full,A,False,B,1,True,1,0,0,0.7017608585183145
ai-reliability,60b932147633bf0dd446941e,6,ypc_02,B,full,B,False,D,1,True,1,0,0,-0.8072278083534364
ai-reliability,60b932147633bf0dd446941e,7,ypc_03,A,full,A,False,B,2,True,1,0,0,0.847792019828484
ai-reliability,60b932147633bf0dd446941e,8,ypc_05,A,full,A,True,A,1,True,1,1,1,0.3366829552428909
ai-reliability,60b932147633bf0dd446941e,9,ypc_06,B,full,B,False,A,1,True,1,0,0,1.2128699231039075
ai-reliability,60b932147633bf0dd446941e,10,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
ai-reliability,60b932147633bf0dd446941e,11,car_racing_02,C,full,C,True,C,1,True,1,1,1,1.1885313962188795
ai-reliability,60b932147633bf0dd446941e,12,car_racing_03,B,full,B,True,B,3,True,1,1,1,-0.49082695884806904
ai-reliability,60b932147633bf0dd446941e,13,car_racing_05,A,full,A,True,A,1,True,1,1,1,0.5313911703231169
ai-reliability,60b932147633bf0dd446941e,14,graduation_party_01,B,full,B,True,B,3,True,1,1,1,-1.5130450880192552
ai-reliability,60b932147633bf0dd446941e,15,graduation_party_05,A,full,A,True,A,1,True,1,1,1,0.14197474016266495
ai-reliability,6a019c3cc3985370727003c9,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
ai-reliability,6a019c3cc3985370727003c9,7,ypc_03,A,full,A,False,B,1,True,1,0,0,0.847792019828484
ai-reliability,6a019c3cc3985370727003c9,8,ypc_05,D,full,D,False,A,2,True,1,0,0,0.3366829552428909
ai-reliability,6a019c3cc3985370727003c9,9,ypc_06,B,full,B,False,A,1,True,1,0,0,1.2128699231039075
ai-reliability,6a019c3cc3985370727003c9,10,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
ai-reliability,6a019c3cc3985370727003c9,11,car_racing_02,B,full,B,False,C,1,True,1,0,0,1.1885313962188795
ai-reliability,6a019c3cc3985370727003c9,13,car_racing_05,D,full,D,False,A,1,True,1,0,0,0.5313911703231169
ai-reliability,6a019c3cc3985370727003c9,14,graduation_party_01,C,full,C,False,B,1,True,1,0,0,-1.5130450880192552
ai-reliability,6a019c3cc3985370727003c9,15,graduation_party_05,A,full,A,True,A,1,True,1,1,1,0.14197474016266495
ai-reliability,6a019c3cc3985370727003c9,16,graduation_party_06,A,full,A,False,D,1,True,1,0,0,-0.3691343244229278
ai-reliability,6a019c3cc3985370727003c9,17,graduation_party_07,D,full,D,False,B,1,True,1,0,0,0.7017608585183145
ai-reliability,5d48ae562c8b78001a16088d,6,ypc_02,C,full,C,False,D,1,True,1,0,0,-0.8072278083534364
ai-reliability,5d48ae562c8b78001a16088d,7,ypc_03,A,full,D,False,B,1,True,0,0,0,0.847792019828484
ai-reliability,5d48ae562c8b78001a16088d,8,ypc_05,D,full,D,False,A,2,True,1,0,0,0.3366829552428909
ai-reliability,5d48ae562c8b78001a16088d,9,ypc_06,B,full,B,False,A,1,True,1,0,0,1.2128699231039075
ai-reliability,5d48ae562c8b78001a16088d,10,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
ai-reliability,5d48ae562c8b78001a16088d,11,car_racing_02,B,full,B,False,C,1,True,1,0,0,1.1885313962188795
ai-reliability,5d48ae562c8b78001a16088d,12,car_racing_03,B,full,B,True,B,1,True,1,1,1,-0.49082695884806904
ai-reliability,5d48ae562c8b78001a16088d,13,car_racing_05,B,full,A,True,A,2,True,0,0,1,0.5313911703231169
ai-reliability,5d48ae562c8b78001a16088d,14,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
ai-reliability,5d48ae562c8b78001a16088d,15,graduation_party_05,D,full,D,False,A,1,True,1,0,0,0.14197474016266495
ai-reliability,5d48ae562c8b78001a16088d,16,graduation_party_06,B,full,B,False,D,1,True,1,0,0,-0.3691343244229278
ai-reliability,5d48ae562c8b78001a16088d,17,graduation_party_07,D,full,D,False,B,2,True,1,0,0,0.7017608585183145
ai-reliability,5d35c29a467d18001981d677,6,ypc_02,D,full,D,True,D,2,True,1,1,1,-0.8072278083534364
ai-reliability,5d35c29a467d18001981d677,7,ypc_03,C,combined,A,False,B,4,True,0,0,0,0.847792019828484
ai-reliability,5d35c29a467d18001981d677,8,ypc_05,D,full,D,False,A,3,True,1,0,0,0.3366829552428909
ai-reliability,5d35c29a467d18001981d677,9,ypc_06,B,full,B,False,A,2,True,1,0,0,1.2128699231039075
ai-reliability,5d35c29a467d18001981d677,10,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
ai-reliability,5d35c29a467d18001981d677,11,car_racing_02,C,full,D,False,C,2,True,0,1,0,1.1885313962188795
ai-reliability,5d35c29a467d18001981d677,12,car_racing_03,B,full,B,True,B,3,True,1,1,1,-0.49082695884806904
ai-reliability,5d35c29a467d18001981d677,13,car_racing_05,A,full,A,True,A,2,True,1,1,1,0.5313911703231169
ai-reliability,5d35c29a467d18001981d677,14,graduation_party_01,B,full,B,True,B,3,True,1,1,1,-1.5130450880192552
ai-reliability,5d35c29a467d18001981d677,15,graduation_party_05,A,full,A,True,A,2,True,1,1,1,0.14197474016266495
ai-reliability,5d35c29a467d18001981d677,16,graduation_party_06,D,full,D,True,D,3,True,1,1,1,-0.3691343244229278
ai-reliability,5d35c29a467d18001981d677,17,graduation_party_07,D,full,D,False,B,3,True,1,0,0,0.7017608585183145
ai-reliability,603b9be389c6cf7d0dd74fd1,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
ai-reliability,603b9be389c6cf7d0dd74fd1,7,ypc_03,C,full,C,False,B,1,True,1,0,0,0.847792019828484
ai-reliability,603b9be389c6cf7d0dd74fd1,8,ypc_05,D,full,D,False,A,3,True,1,0,0,0.3366829552428909
ai-reliability,603b9be389c6cf7d0dd74fd1,10,car_racing_01,D,full,A,False,D,1,True,0,1,0,-1.7807688837545659
ai-reliability,603b9be389c6cf7d0dd74fd1,11,car_racing_02,D,full,D,False,C,1,True,1,0,0,1.1885313962188795
ai-reliability,603b9be389c6cf7d0dd74fd1,12,car_racing_03,D,full,D,False,B,1,True,1,0,0,-0.49082695884806904
ai-reliability,603b9be389c6cf7d0dd74fd1,13,car_racing_05,A,full,A,True,A,3,True,1,1,1,0.5313911703231169
ai-reliability,603b9be389c6cf7d0dd74fd1,14,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
ai-reliability,603b9be389c6cf7d0dd74fd1,15,graduation_party_05,D,full,D,False,A,3,True,1,0,0,0.14197474016266495
ai-reliability,603b9be389c6cf7d0dd74fd1,16,graduation_party_06,B,full,B,False,D,1,True,1,0,0,-0.3691343244229278
ai-reliability,603b9be389c6cf7d0dd74fd1,17,graduation_party_07,D,full,D,False,B,1,True,1,0,0,0.7017608585183145
ai-reliability,6a08c850e3be322170e22d6f,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
ai-reliability,6a08c850e3be322170e22d6f,7,ypc_03,B,full,A,False,B,1,True,0,1,0,0.847792019828484
ai-reliability,6a08c850e3be322170e22d6f,8,ypc_05,D,full,A,True,A,1,True,0,0,1,0.3366829552428909
ai-reliability,6a08c850e3be322170e22d6f,9,ypc_06,B,full,B,False,A,1,True,1,0,0,1.2128699231039075
ai-reliability,6a08c850e3be322170e22d6f,10,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
ai-reliability,6a08c850e3be322170e22d6f,11,car_racing_02,B,full,B,False,C,1,True,1,0,0,1.1885313962188795
ai-reliability,6a08c850e3be322170e22d6f,12,car_racing_03,D,full,B,True,B,1,True,0,0,1,-0.49082695884806904
ai-reliability,6a08c850e3be322170e22d6f,13,car_racing_05,D,full,D,False,A,1,True,1,0,0,0.5313911703231169
ai-reliability,6a08c850e3be322170e22d6f,14,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
ai-reliability,6a08c850e3be322170e22d6f,16,graduation_party_06,D,full,D,True,D,1,True,1,1,1,-0.3691343244229278
ai-reliability,6a08c850e3be322170e22d6f,17,graduation_party_07,D,full,A,False,B,1,True,0,0,0,0.7017608585183145
ai-reliability,6130c7f7d0112fa23b17079c,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
ai-reliability,6130c7f7d0112fa23b17079c,7,ypc_03,C,combined,C,False,B,2,True,1,0,0,0.847792019828484
ai-reliability,6130c7f7d0112fa23b17079c,8,ypc_05,D,full,D,False,A,5,True,1,0,0,0.3366829552428909
ai-reliability,6130c7f7d0112fa23b17079c,9,ypc_06,D,full,D,False,A,3,True,1,0,0,1.2128699231039075
ai-reliability,6130c7f7d0112fa23b17079c,10,car_racing_01,D,full,D,True,D,2,True,1,1,1,-1.7807688837545659
ai-reliability,6130c7f7d0112fa23b17079c,11,car_racing_02,B,full,B,False,C,2,True,1,0,0,1.1885313962188795
ai-reliability,6130c7f7d0112fa23b17079c,12,car_racing_03,B,full,B,True,B,4,True,1,1,1,-0.49082695884806904
ai-reliability,6130c7f7d0112fa23b17079c,13,car_racing_05,A,full,A,True,A,2,True,1,1,1,0.5313911703231169
ai-reliability,6130c7f7d0112fa23b17079c,14,graduation_party_01,B,full,B,True,B,2,True,1,1,1,-1.5130450880192552
